6	1	6.981000	-1.287000
12	2	6.981000	-0.858000
40	2	6.064500	-0.877500
49	1	5.226000	-1.209000
73	2	4.738500	-0.682500
79	3	-3.315000	-5.577000
94	3	-2.769000	-4.582500
99	1	3.159000	-1.209000
100	2	3.549000	-0.604500
117	3	-1.852500	-3.510000
122	1	2.515500	-1.131000
124	2	2.496000	-0.624000
138	3	-0.819000	-2.632500
144	1	1.774500	-1.111500
151	2	1.345500	-0.604500
159	3	0.156000	-2.086500
173	3	1.033500	-1.813500
177	1	0.253500	-1.170000
190	2	-0.448500	-0.585000
196	3	2.437500	-1.326000
209	5	-0.234000	-5.518500
210	6	-0.819000	-5.538000
212	1	-1.365000	-1.306500
222	4	-6.942000	-0.039000
225	3	4.173000	-0.975000
232	2	-2.340000	-0.702000
232	5	-0.936000	-4.114500
236	6	-1.696500	-3.997500
245	3	5.343000	-0.468000
248	1	-2.983500	-1.209000
248	4	-5.596500	-0.058500
255	5	-1.794000	-2.710500
265	2	-3.744000	-0.741000
267	6	-2.808000	-2.418000
278	4	-3.939000	-0.195000
278	5	-2.554500	-1.618500
279	3	7.000500	0.507000
282	1	-4.465500	-1.306500
295	6	-3.841500	-1.228500
302	2	-5.167500	-0.604500
306	5	-3.744000	-0.585000
307	4	-2.281500	-0.429000
318	1	-5.947500	-1.248000
322	6	-4.972500	-0.273000
332	7	-6.961500	0.624000
340	5	-5.031000	0.702000
346	1	-7.020000	-0.975000
346	4	-0.078000	-0.643500
351	2	-7.117500	-0.429000
351	6	-6.064500	0.838500
354	7	-6.337500	0.136500
365	5	-6.006000	1.443000
375	6	-6.825000	1.638000
382	7	-5.362500	-0.312000
382	8	-6.942000	-1.423500
386	4	2.262000	-0.819000
389	9	-6.942000	-2.281500
398	6	-7.039500	2.359500
400	5	-6.786000	2.515500
400	10	-6.961500	1.482000
414	8	-5.635500	-1.345500
415	7	-4.114500	-0.565500
426	9	-5.323500	-2.008500
428	11	-6.981000	-1.014000
430	4	4.836000	-0.682500
432	10	-6.337500	0.858000
447	7	-2.905500	-0.585000
450	12	-6.883500	-2.086500
451	13	-6.981000	-1.365000
452	8	-4.095000	-1.326000
455	10	-5.538000	0.741000
459	11	-5.772000	-0.936000
464	9	-3.705000	-1.891500
467	4	6.981000	-0.780000
476	10	-4.699500	0.565500
480	12	-5.460000	-1.872000
485	8	-2.847000	-1.345500
486	13	-5.362500	-1.248000
489	7	-1.189500	-0.624000
496	11	-4.270500	-0.799500
508	7	-0.409500	-0.682500
508	9	-1.891500	-1.872000
512	10	-3.217500	0.351000
518	13	-3.763500	-1.209000
519	12	-3.822000	-1.755000
528	14	6.981000	-1.228500
529	7	0.117000	-0.702000
532	8	-0.799500	-1.326000
543	11	-2.379000	-0.604500
551	10	-1.618500	0.136500
555	13	-2.223000	-1.345500
555	14	5.499000	-0.897000
559	9	0.156000	-1.911000
560	12	-2.106000	-1.774500
564	7	-0.039000	-0.955500
564	15	6.942000	-1.287000
566	16	6.903000	-1.774500
570	8	0.780000	-1.287000
577	11	-1.092000	-0.468000
577	13	-1.384500	-1.365000
581	10	-0.565500	0.136500
582	7	0.156000	-1.579500
590	12	-1.150500	-1.696500
591	14	3.705000	-0.507000
591	15	5.733000	-0.877500
597	16	5.479500	-1.209000
600	7	0.624000	-2.242500
605	10	0.175500	0.078000
607	9	2.164500	-2.028000
609	13	0.000000	-1.306500
612	12	-0.312000	-1.677000
613	11	0.546000	-0.741000
615	17	-6.864000	2.613000
619	7	1.306500	-3.061500
621	14	2.184000	-0.058500
623	8	3.139500	-1.326000
624	15	4.153500	-0.507000
630	10	0.741000	-0.175500
630	16	3.958500	-0.741000
635	12	0.643500	-1.852500
638	11	1.735500	-0.741000
638	17	-6.630000	2.008500
642	18	-6.981000	1.657500
643	7	2.145000	-4.134000
644	13	1.540500	-1.482000
648	14	0.760500	0.273000
651	9	4.270500	-1.950000
652	10	1.423500	-0.448500
657	16	2.808000	-0.292500
658	15	2.749500	0.019500
660	17	-6.240000	1.560000
662	12	1.911000	-2.086500
670	11	3.295500	-0.819000
670	18	-6.279000	1.111500
674	8	5.206500	-1.404000
675	10	2.281500	-0.604500
676	7	3.412500	-5.557500
677	13	3.198000	-1.794000
677	14	-0.643500	0.624000
686	16	1.579500	0.019500
688	9	5.869500	-1.950000
689	12	3.276000	-2.398500
690	17	-5.440500	1.131000
691	15	1.384500	0.390000
700	18	-5.187000	0.663000
707	10	3.588000	-0.663000
708	13	4.894500	-1.813500
708	14	-2.125500	1.033500
712	11	5.343000	-1.092000
714	12	4.582500	-2.496000
714	16	0.390000	0.273000
715	9	7.039500	-1.930500
719	8	6.961500	-1.384500
721	15	0.019500	0.604500
721	17	-4.231500	0.819000
729	18	-3.997500	0.429000
733	11	6.298500	-1.209000
735	13	6.318000	-1.891500
739	14	-3.627000	1.189500
740	10	4.894500	-0.936000
743	12	6.123000	-2.457000
