0	1	5.440500	-2.398500
0	2	5.343000	-1.989000
0	3	4.017000	-1.989000
0	4	3.939000	-1.404000
0	5	1.053000	-2.008500
0	6	0.507000	-2.788500
0	7	-1.170000	-2.476500
0	8	-3.003000	0.390000
23	9	6.942000	-2.652000
25	1	4.251000	-2.398500
25	7	-0.078000	-2.788500
25	8	-2.496000	0.234000
26	2	4.095000	-2.008500
32	3	2.808000	-1.794000
32	6	1.950000	-2.905500
34	4	2.535000	-1.248000
37	5	-0.156000	-2.164500
46	9	5.713500	-2.905500
55	1	2.886000	-2.301000
56	6	2.808000	-2.886000
57	2	2.788500	-1.891500
61	7	1.618500	-3.042000
67	8	-1.930500	0.312000
68	3	1.443000	-1.677000
71	5	-1.287000	-2.515500
71	9	4.563000	-2.944500
74	6	3.315000	-2.671500
81	4	0.780000	-1.248000
81	7	2.554500	-3.237000
86	1	1.599000	-2.632500
86	2	1.462500	-2.145000
95	9	3.568500	-2.847000
101	6	4.251000	-1.969500
103	8	-1.384500	0.351000
106	7	3.841500	-3.354000
113	1	0.292500	-2.944500
113	2	0.156000	-2.476500
116	3	-0.409500	-1.501500
119	10	-6.727500	0.097500
121	5	-3.081000	-2.808000
122	9	2.535000	-3.100500
128	4	-1.092000	-1.033500
131	8	-1.189500	0.448500
136	7	5.206500	-3.354000
137	6	5.304000	-0.936000
143	1	-1.189500	-3.061500
146	2	-1.423500	-2.613000
147	9	1.267500	-3.256500
148	10	-5.947500	-0.136500
155	6	5.479500	-0.214500
159	8	-1.228500	0.565500
161	3	-2.106000	-1.482000
167	7	6.805500	-2.905500
170	5	-4.758000	-3.022500
173	1	-2.710500	-3.120000
176	4	-2.808000	-0.877500
177	2	-2.847000	-2.613000
179	9	-0.058500	-3.139500
182	6	5.733000	0.760500
182	10	-4.407000	-0.370500
195	11	-6.825000	0.448500
198	8	-2.086500	0.507000
205	2	-4.212000	-2.769000
206	3	-3.685500	-1.423500
209	1	-4.368000	-3.412500
214	9	-1.599000	-3.217500
216	4	-4.134000	-0.702000
217	11	-5.752500	0.019500
219	6	5.694000	2.028000
219	10	-2.749500	-0.546000
234	8	-2.730000	0.604500
236	2	-5.577000	-2.886000
238	5	-6.903000	-3.022500
242	11	-4.251000	-0.078000
250	3	-5.265000	-1.131000
251	9	-3.198000	-3.100500
255	10	-1.170000	-0.780000
260	4	-5.343000	-0.487500
263	6	5.635500	3.432000
265	1	-6.747000	-3.705000
265	2	-6.825000	-3.081000
268	11	-2.593500	-0.468000
280	8	-3.588000	0.507000
285	3	-6.376500	-0.624000
291	10	0.351000	-0.819000
294	9	-4.992000	-3.022500
294	11	-0.936000	-0.955500
301	4	-6.240000	-0.019500
305	3	-6.903000	-0.331500
320	8	-4.251000	0.487500
322	4	-6.805500	0.292500
324	11	0.975000	-1.560000
326	9	-5.772000	-2.964000
329	12	6.961500	-2.515500
331	13	6.727500	-2.964000
335	10	2.379000	-0.955500
357	11	3.217500	-1.716000
359	13	5.245500	-2.944500
362	12	5.323500	-2.398500
367	8	-4.407000	0.292500
378	10	4.270500	-0.838500
387	13	3.822000	-2.905500
389	11	5.323500	-1.950000
391	12	3.802500	-2.301000
402	8	-4.699500	0.253500
415	11	7.000500	-2.086500
417	13	2.320500	-2.554500
419	10	6.279000	-0.877500
421	12	2.340000	-2.028000
431	8	-5.031000	0.117000
437	10	6.922500	-0.546000
454	13	0.487500	-2.242500
456	14	6.825000	-2.983500
457	12	0.702000	-1.774500
460	15	6.942000	-2.340000
464	8	-5.245500	0.136500
485	15	5.518500	-2.262000
489	14	4.894500	-2.808000
489	16	-6.786000	0.312000
493	13	-1.170000	-1.950000
497	12	-1.131000	-1.482000
503	8	-5.635500	0.058500
516	15	3.705000	-1.969500
519	17	-6.844500	-0.331500
523	14	2.983500	-2.574000
527	16	-6.474000	-0.039000
532	8	-5.674500	0.370500
539	12	-2.769000	-1.072500
539	13	-3.100500	-1.618500
544	17	-6.181500	-0.565500
548	9	-6.084000	-2.847000
549	15	2.028000	-1.716000
555	16	-6.279000	-0.039000
559	14	1.033500	-2.067000
571	17	-5.694000	-0.409500
577	13	-4.914000	-1.501500
578	12	-4.524000	-0.994500
581	15	0.351000	-1.540500
581	18	-6.688500	0.039000
584	9	-6.318000	-2.769000
598	14	-0.975000	-1.872000
598	16	-5.889000	-0.117000
602	17	-5.284500	-0.195000
603	18	-6.571500	-0.253500
605	19	-6.805500	1.248000
607	13	-6.220500	-1.131000
609	12	-5.713500	-0.799500
614	15	-1.248000	-1.248000
618	18	-6.220500	-0.507000
624	13	-6.922500	-0.897000
633	12	-6.415500	-0.877500
634	9	-6.805500	-2.749500
634	18	-5.635500	-0.663000
634	20	-6.766500	-0.429000
636	14	-2.944500	-1.560000
640	15	-2.515500	-1.189500
640	16	-5.284500	-0.039000
641	17	-4.875000	-0.175500
645	19	-6.513000	0.585000
648	12	-7.020000	-0.663000
657	15	-3.159000	-1.170000
657	18	-5.050500	-0.741000
660	20	-6.103500	-0.780000
673	14	-4.602000	-1.443000
673	15	-3.861000	-1.072500
674	17	-4.231500	-0.097500
675	16	-4.446000	0.234000
675	18	-4.543500	-0.741000
678	19	-5.694000	0.039000
680	20	-5.869500	-1.228500
685	15	-4.251000	-1.092000
695	14	-5.538000	-1.462500
695	18	-4.114500	-0.897000
697	15	-4.621500	-1.092000
701	19	-4.816500	-0.078000
708	16	-3.549000	0.351000
710	14	-6.142500	-1.365000
712	17	-3.549000	0.000000
715	15	-5.148000	-1.228500
727	19	-4.036500	-0.039000
730	15	-5.596500	-1.384500
733	14	-6.903000	-0.838500
739	16	-2.710500	0.331500
741	18	-4.192500	-0.975000
741	20	-5.635500	-1.131000
743	15	-6.123000	-1.462500
743	17	-2.652000	-0.214500
754	20	-5.635500	-1.384500
758	15	-6.708000	-1.131000
763	19	-3.100500	-0.175500
764	18	-4.680000	-1.794000
771	15	-6.981000	-0.741000
775	16	-1.638000	0.234000
776	20	-5.752500	-2.086500
777	17	-1.696500	-0.195000
792	18	-5.284500	-2.749500
798	19	-2.008500	-0.156000
801	20	-6.220500	-2.847000
809	17	-0.780000	-0.273000
811	16	-0.702000	0.136500
819	18	-5.811000	-3.705000
827	19	-1.287000	-0.078000
830	20	-6.883500	-3.705000
845	16	0.390000	-0.312000
845	17	0.175500	-0.604500
848	22	-6.708000	1.560000
854	19	-0.682500	-0.175500
855	18	-6.318000	-4.836000
856	21	5.967000	3.471000
880	16	1.579500	-0.838500
883	17	1.345500	-1.033500
885	21	5.830500	2.379000
890	18	-6.688500	-5.265000
890	19	0.273000	-0.370500
894	22	-6.240000	0.702000
916	21	5.401500	1.443000
917	19	1.170000	-0.409500
918	16	2.769000	-1.189500
920	17	2.476500	-1.501500
921	22	-5.577000	-0.039000
930	18	-6.981000	-5.616000
935	8	-5.655000	0.643500
944	21	4.855500	0.682500
948	19	2.008500	-0.604500
949	22	-4.602000	-0.214500
956	16	4.134000	-1.599000
964	17	3.783000	-1.950000
967	8	-5.733000	0.487500
977	21	4.173000	-0.312000
979	19	3.042000	-0.936000
983	22	-3.412500	-0.195000
993	16	5.265000	-1.833000
997	8	-5.850000	0.370500
998	21	3.334500	-0.741000
1003	17	5.265000	-2.359500
1008	19	4.095000	-1.443000
1014	22	-2.008500	-0.234000
1021	21	2.067000	-0.994500
1035	8	-5.986500	0.175500
1040	19	5.382000	-1.774500
1044	16	6.805500	-2.008500
1048	22	-0.585000	-0.429000
1051	21	0.429000	-1.189500
1056	17	6.844500	-2.476500
1076	23	6.922500	-0.175500
1077	19	7.000500	-1.833000
1081	22	0.838500	-0.760500
1083	21	-1.306500	-1.443000
1094	24	6.961500	-3.237000
1100	25	6.922500	-2.808000
1101	23	5.850000	-0.448500
1107	22	2.008500	-0.936000
1119	21	-3.334500	-1.579500
1125	24	5.362500	-3.217500
1129	23	4.465500	-0.487500
1130	25	5.226000	-2.749500
1137	22	3.412500	-1.189500
1150	21	-5.070000	-1.560000
1154	22	4.173000	-1.326000
1157	26	-6.805500	-2.964000
1161	23	3.139500	-0.838500
1163	24	3.490500	-3.451500
1167	25	3.295500	-2.593500
1183	26	-5.362500	-2.652000
1184	21	-6.747000	-1.345500
1197	23	1.599000	-1.053000
1197	24	1.852500	-3.315000
1204	8	-5.655000	-0.058500
1205	26	-4.251000	-2.242500
1207	22	6.727500	-1.872000
1211	25	1.209000	-2.476500
1225	26	-3.120000	-1.989000
1230	23	0.097500	-1.443000
1231	8	-5.128500	0.078000
1244	24	-0.370500	-3.178500
1251	26	-1.813500	-1.560000
1254	25	-0.760500	-2.398500
1257	23	-1.033500	-1.852500
1266	8	-4.309500	0.117000
1272	26	-0.760500	-1.443000
1285	24	-2.184000	-3.139500
1293	23	-2.515500	-1.950000
1299	25	-2.730000	-2.496000
1299	26	0.565500	-1.443000
1301	8	-3.549000	0.195000
1304	27	6.883500	0.019500
1325	27	5.811000	-0.195000
1329	24	-4.173000	-3.159000
1329	26	1.989000	-1.774500
1332	23	-4.270500	-2.028000
1347	25	-4.797000	-2.535000
1348	27	4.582500	-0.468000
1349	8	-2.886000	0.234000
1359	26	3.490500	-2.320500
1367	23	-5.694000	-2.184000
1367	27	3.432000	-0.682500
1383	24	-6.825000	-3.334500
1384	26	4.894500	-2.671500
1389	27	2.145000	-0.780000
1390	25	-6.805500	-2.788500
1391	23	-6.883500	-2.320500
1396	8	-2.496000	0.390000
1417	26	6.844500	-2.847000
1420	27	0.429000	-0.643500
1430	8	-2.671500	0.331500
1452	27	-1.540500	-0.546000
1474	8	-3.315000	0.214500
1484	27	-3.334500	-0.390000
1513	8	-3.880500	0.136500
1516	27	-5.050500	-0.019500
1535	27	-5.850000	0.429000
1551	28	-6.864000	-1.618500
1551	29	-6.864000	-0.916500
1559	8	-4.563000	0.175500
1561	30	6.825000	-1.891500
1564	27	-6.591000	1.209000
1566	31	6.766500	-2.554500
1576	28	-5.674500	-1.638000
1582	8	-4.777500	0.195000
1585	27	-6.883500	1.735500
1585	30	5.343000	-1.911000
1586	29	-5.265000	-1.033500
1594	31	5.031000	-2.379000
1607	28	-4.251000	-1.716000
1610	30	3.919500	-1.774500
1621	31	3.432000	-2.379000
1623	8	-5.128500	0.195000
1627	29	-3.334500	-1.053000
1634	30	2.554500	-1.755000
1643	28	-2.515500	-1.677000
1648	31	1.872000	-2.437500
1659	30	1.131000	-1.911000
1663	32	-6.844500	-2.320500
1663	33	-6.903000	-1.657500
1665	29	-1.501500	-1.111500
1668	8	-5.518500	0.039000
1671	31	0.643500	-2.457000
1672	28	-1.131000	-1.716000
1678	30	0.078000	-2.028000
1690	33	-5.713500	-1.638000
1692	32	-5.499000	-2.262000
1693	31	-0.507000	-2.613000
1694	30	-0.721500	-2.028000
1701	29	0.234000	-1.072500
1702	28	0.234000	-1.677000
1716	30	-1.930500	-1.989000
1718	33	-4.446000	-1.560000
1721	31	-1.911000	-2.925000
1722	32	-4.153500	-2.184000
1738	29	1.969500	-1.189500
1741	28	2.125500	-1.755000
1741	30	-3.100500	-2.242500
1741	33	-3.510000	-1.248000
1743	32	-3.471000	-1.813500
1744	8	-5.362500	0.000000
1746	31	-3.237000	-3.022500
1761	32	-2.847000	-1.618500
1765	33	-2.496000	-1.092000
1770	30	-4.543500	-2.340000
1773	31	-4.777500	-2.944500
1775	28	3.919500	-2.106000
1777	29	4.036500	-1.462500
1788	32	-2.047500	-1.618500
1789	33	-2.106000	-0.955500
1795	8	-4.894500	-0.019500
1808	28	5.635500	-2.320500
1809	31	-6.727500	-2.964000
1814	30	-6.883500	-2.223000
1819	34	-6.844500	0.136500
1830	29	6.844500	-1.794000
1832	28	6.844500	-2.515500
1846	34	-6.376500	-0.078000
1854	35	-6.786000	-0.936000
1882	34	-5.713500	-0.546000
1888	32	-1.735500	-1.501500
1892	8	-5.362500	0.117000
1895	35	-5.986500	-1.267500
1912	32	-1.423500	-1.423500
1921	34	-5.148000	-0.702000
1925	35	-5.343000	-1.248000
1927	8	-6.006000	-0.058500
1957	35	-4.894500	-1.228500
1961	33	-1.930500	-0.877500
1961	34	-4.348500	-0.760500
1964	8	-6.942000	0.039000
1973	32	-1.150500	-1.345500
